id	package	tool	opt_tag	corpora	has_debug_elf	has_stripped_elf	n_debug_elfs	n_stripped_elfs	has_bir	bir_size	has_labels	n_labels	label_schema	n_xproj_ground_truth	n_external_fns	n_sub_graphs	n_nonsub_graphs	n_matched	n_matched_dangling	n_matched_clang_mi	local_split	wulver_split_v1	wulver_split_paper_clean	wulver_split_paper_clean_strict_idx	wulver_data_split	wulver_has_bir	wulver_bir_size	wulver_has_labels	wulver_has_external	wulver_n_sub_graphs	wulver_n_nonsub_graphs	wulver_n_matched	wulver_has_debug_elf	wulver_has_stripped_elf	build_id_stripped	build_id_debug	build_id_match	build_id_any_match	elf_type	has_eh_frame	n_fde	n_fde_debug	elfcheck_ratio	elfcheck_src	duplicate_of	eligible_v2	ineligible_reasons	role_hint	notes
nano_nano	nano	nano	default	local_main;wulver	data/raw/nano_nano_sym	data/stripped/nano_nano_stripped	1	1	data/bir/nano_nano.bir	5070990	1	483	schemaA:functions=name->addr		768	400	182	397	0		train	train	train	train	train	0		1	1	400	182	397	0	1	1864a743021fc1d49fd8c46659bfb9b6dbfc5e3f	1864a743021fc1d49fd8c46659bfb9b6dbfc5e3f	1	1	DYN	1	488	488	1.0	archive		1			
nettle_nettle-hash_O0	nettle	nettle-hash	O0	local_main;wulver	data/raw/nettle_nettle-hash_O0	data/stripped/nettle_nettle-hash_O0_stripped	1	1	data/bir/nettle_nettle-hash_O0.bir	76221	1	16	flat:addr->name		69	17	23	8	0			train	train	train		0		1	1	17	23	8	0	1	db7b9958079a95354dd0af135c95eaef2fa3d864	db7b9958079a95354dd0af135c95eaef2fa3d864	1	1	EXEC	1	12	12	1.0	archive		1			
nettle_nettle-hash_O1	nettle	nettle-hash	O1	local_main;wulver	data/raw/nettle_nettle-hash_O1	data/stripped/nettle_nettle-hash_O1_stripped	1	1	data/bir/nettle_nettle-hash_O1.bir	62464	1	14	flat:addr->name		58	6	23	5	0			train	train	train		0		1	1	6	23	5	0	1	4b92158d6faf8c2c7e0ef75764a50c239b695085	4b92158d6faf8c2c7e0ef75764a50c239b695085	1	1	EXEC	1	10	10	1.0	archive		1			
nettle_nettle-hash_O2	nettle	nettle-hash	O2	local_main;wulver	data/raw/nettle_nettle-hash_O2	data/stripped/nettle_nettle-hash_O2_stripped	1	1	data/bir/nettle_nettle-hash_O2.bir	65355	1	15	flat:addr->name		59	7	23	6	0			train	train	train		0		1	1	7	23	6	0	1	042a559ee5c599a766f9bf77fb3abafc068990a7	042a559ee5c599a766f9bf77fb3abafc068990a7	1	1	EXEC	1	11	11	1.0	archive		1			
nettle_nettle-hash_O3	nettle	nettle-hash	O3	local_main;wulver	data/raw/nettle_nettle-hash_O3	data/stripped/nettle_nettle-hash_O3_stripped	1	1	data/bir/nettle_nettle-hash_O3.bir	65363	1	15	flat:addr->name		59	7	23	6	0			train	train	train		0		1	1	7	23	6	0	1	9ac950151b1846c20724a9795b90cd2212a4e9ee	9ac950151b1846c20724a9795b90cd2212a4e9ee	1	1	EXEC	1	11	11	1.0	archive		1			
nettle_sexp-conv_O0	nettle	sexp-conv	O0	local_main;wulver	data/raw/nettle_sexp-conv_O0	data/stripped/nettle_sexp-conv_O0_stripped	1	1	data/bir/nettle_sexp-conv_O0.bir	236935	1	45	flat:addr->name		132	75	25	37	0			train	train	train		0		1	1	75	25	37	0	1	1e26898bf89551553d9fe42bdb159d827404d061	1e26898bf89551553d9fe42bdb159d827404d061	1	1	EXEC	1	41	41	1.0	archive		1			
nettle_sexp-conv_O1	nettle	sexp-conv	O1	local_main;wulver	data/raw/nettle_sexp-conv_O1	data/stripped/nettle_sexp-conv_O1_stripped	1	1	data/bir/nettle_sexp-conv_O1.bir	175398	1	39	flat:addr->name		88	33	24	31	0			train	train	train		0		1	1	33	24	31	0	1	8d7894412fe37b80f19613691c56f3537343384b	8d7894412fe37b80f19613691c56f3537343384b	1	1	EXEC	1	35	35	1.0	archive		1			
nettle_sexp-conv_O2	nettle	sexp-conv	O2	local_main;wulver	data/raw/nettle_sexp-conv_O2	data/stripped/nettle_sexp-conv_O2_stripped	1	1	data/bir/nettle_sexp-conv_O2.bir	190169	1	43	flat:addr->name		89	34	24	32	0			train	train	train		0		1	1	34	24	32	0	1	42fb95cca488397db70848fca522b810c0315895	42fb95cca488397db70848fca522b810c0315895	1	1	EXEC	1	39	39	1.0	archive		1			
nettle_sexp-conv_O3	nettle	sexp-conv	O3	local_main;wulver	data/raw/nettle_sexp-conv_O3	data/stripped/nettle_sexp-conv_O3_stripped	1	1	data/bir/nettle_sexp-conv_O3.bir	283410	1	43	flat:addr->name		89	34	24	32	0			train	train	train		0		1	1	34	24	32	0	1	e1ba8f66485a7094086bc9c3990e0679679ac231	e1ba8f66485a7094086bc9c3990e0679679ac231	1	1	EXEC	1	39	39	1.0	archive		1			
nginx114_nginx114_O0	nginx114	nginx114	O0	wulver			0	0			0															0		1	1	2221	589		0	0												0	no_debug_elf;no_stripped_elf;no_bir;no_matched_functions		
nginx114_nginx114_O2	nginx114	nginx114	O2	wulver			0	0			0															0		1	1	458	587		0	0												0	no_debug_elf;no_stripped_elf;no_bir;no_matched_functions		
nginx118_nginx118_O0	nginx118	nginx118	O0	local_main;local_main:cross_project;wulver		data/cross_project/stripped/nginx118_nginx118_O0_stripped	0	1	data/bir/nginx118_nginx118_O0.bir	21356496	0			1421	3018	0		0				excluded	xproject	excluded		0		1	1	2274	598		0	1	3694319c9e8096569c0cb4812b3b4c09f2ec017d				EXEC	1	1416		1.0	archive		0	no_debug_elf;no_matched_functions	xproject_holdout(wulver_paper_clean);local_cross_project_dir	
nginx118_nginx118_O1	nginx118	nginx118	O1	local_main;local_main:cross_project;wulver		data/cross_project/stripped/nginx118_nginx118_O1_stripped	0	1	data/bir/nginx118_nginx118_O1.bir	13095465	0			1161	1218	0		0				excluded	xproject	excluded		0		1	1	481	594		0	1	ba9fb2a6428b05f9ee1269ca2bcbafa39ebdab29				EXEC	1	1156		0.9966666666666667	archive		0	no_debug_elf;no_matched_functions	xproject_holdout(wulver_paper_clean);local_cross_project_dir	
nginx118_nginx118_O2	nginx118	nginx118	O2	local_main;local_main:cross_project;wulver		data/cross_project/stripped/nginx118_nginx118_O2_stripped	0	1	data/bir/nginx118_nginx118_O2.bir	13563742	0			1160	1208	0		0				excluded	xproject	excluded		0		1	1	467	596		0	1	19be64d8318f45b381a479861f29c5f529892d9f				EXEC	1	1155		0.9966666666666667	archive		0	no_debug_elf;no_matched_functions	xproject_holdout(wulver_paper_clean);local_cross_project_dir	
nginx118_nginx118_O3	nginx118	nginx118	O3	local_main;local_main:cross_project;wulver		data/cross_project/stripped/nginx118_nginx118_O3_stripped	0	1	data/bir/nginx118_nginx118_O3.bir	14785335	0			1123	1185	0		0				excluded	xproject	excluded		0		1	1	444	596		0	1	7a7f147324d225da91479a5717c4cbca8b981c23				EXEC	1	1118		1.0	archive		0	no_debug_elf;no_matched_functions	xproject_holdout(wulver_paper_clean);local_cross_project_dir	
nginx118_nginx_clang_O1	nginx118	nginx_clang	O1	clang_o1o3	clang_o1o3/bins/nginx118_nginx_clang_O1.debug	clang_o1o3/bins/nginx118_nginx_clang_O1	1	1	clang_o1o3/bir/nginx118_nginx_clang_O1.bir	9952223	1	1292	schemaA:functions=name->addr		1366	198	843																						DYN	1	1296	1296	1.0	computed		0	no_matched_functions		
nginx118_nginx_clang_O3	nginx118	nginx_clang	O3	clang_o1o3	clang_o1o3/bins/nginx118_nginx_clang_O3.debug	clang_o1o3/bins/nginx118_nginx_clang_O3	1	1	clang_o1o3/bir/nginx118_nginx_clang_O3.bir	10829153	1	1285	schemaA:functions=name->addr		1363	193	844																						DYN	1	1289	1289	1.0	computed		0	no_matched_functions		
nginx126_nginx126_O0	nginx126	nginx126	O0	wulver			0	0			0															0		1	1	2313	616		0	0												0	no_debug_elf;no_stripped_elf;no_bir;no_matched_functions		
nginx126_nginx126_O2	nginx126	nginx126	O2	wulver			0	0			0															0		1	1	475	614		0	0												0	no_debug_elf;no_stripped_elf;no_bir;no_matched_functions		
nginx_nginx_O0	nginx	nginx	O0	local_main;local_main:cross_project;wulver	data/raw/nginx_nginx_O0_sym	data/stripped/nginx_nginx_O0	1	2	data/bir/nginx_nginx_O0.bir	23162556	1	1424	schemaA:functions=name->addr		3206	2423	628	2422	0			train	train	train		0		1	1	2423	628	2422	0	1	f85785a12c9b8147af1acfc578ef2bb1e5903a1e	f85785a12c9b8147af1acfc578ef2bb1e5903a1e	1	1	DYN	1	1501	1501	1.0	archive		1		local_cross_project_dir	
nginx_nginx_O2	nginx	nginx	O2	local_main;local_main:cross_project;wulver	data/raw/nginx_nginx_O2_sym	data/stripped/nginx_nginx_O2	1	2	data/bir/nginx_nginx_O2.bir	14817976	1	1224	schemaA:functions=name->addr		1287	507	626	503	0			train	train	train		0		1	1	507	626	503	0	1	bd26e59398df2c9952706eff02d0f07e8f37f0b1	bd26e59398df2c9952706eff02d0f07e8f37f0b1	1	1	DYN	1	1228	1228	0.9966666666666667	archive		1		local_cross_project_dir	
openresty_nginx_O0	openresty	nginx	O0	wulver			0	0			0															0		1	1	5514	1681		0	0												0	no_debug_elf;no_stripped_elf;no_bir;no_matched_functions		
openresty_nginx_O1	openresty	nginx	O1	wulver			0	0			0															0		1	1	1119	1676		0	0												0	no_debug_elf;no_stripped_elf;no_bir;no_matched_functions		
openresty_nginx_O2	openresty	nginx	O2	wulver			0	0			0															0		1	1	1081	1678		0	0												0	no_debug_elf;no_stripped_elf;no_bir;no_matched_functions		
openresty_nginx_O3	openresty	nginx	O3	wulver			0	0			0															0		1	1	1048	1678		0	0												0	no_debug_elf;no_stripped_elf;no_bir;no_matched_functions		
openssl_openssl_O0	openssl	openssl	O0	local_main;wulver	data/raw/openssl_openssl_O0		1	0			1	16395	flat:addr->name			0		0								0		1	0	17951			1	1		4d4eab666a6fbc5acb4c2d5d02a7cb9bb06b4d00			DYN	1		17919				0	no_bir;no_matched_functions		
openssl_openssl_O1	openssl	openssl	O1	local_main;wulver	data/raw/openssl_openssl_O1		1	0			1	13756	flat:addr->name			0		0								0		1	0	13810			1	1		64f342953f2103b7a8526b9ffd241e09d7b66076			DYN	1		13803				0	no_bir;no_matched_functions		
openssl_openssl_O2	openssl	openssl	O2	local_main;wulver	data/raw/openssl_openssl_O2		1	0			1	13519	flat:addr->name			0		0								0		1	0	6426			1	1		50c9e61d1ad6f7320564325d875c0b9f49bab07e			DYN	1		13563				0	no_bir;no_matched_functions		
openssl_openssl_O3	openssl	openssl	O3	local_main;wulver	data/raw/openssl_openssl_O3		1	0			1	13186	flat:addr->name			0		0								0		1	0	12991			1	1		adbfe350e86addbf2beacb87e18e45efe9dcf109			DYN	1		13222				0	no_bir;no_matched_functions		
patch2_patch_O0	patch2	patch	O0	wulver			0	0			0															0		1	0	386			1	1												0	no_bir;no_matched_functions		
patch2_patch_O1	patch2	patch	O1	wulver			0	0			0															0		1	0	260			1	1												0	no_bir;no_matched_functions		
patch2_patch_O2	patch2	patch	O2	wulver			0	0			0															0		1	0	274			1	1												0	no_bir;no_matched_functions		
patch2_patch_O3	patch2	patch	O3	wulver			0	0			0															0		1	0	265			1	1												0	no_bir;no_matched_functions		
patch_patch	patch	patch	default	local_main;wulver	data/raw/patch_patch_sym	data/stripped/patch_patch_stripped	1	1	data/bir/patch_patch.bir	3197578	1	334	schemaA:functions=name->addr		523	261	133	259	0		test	test	test	test	test	0		1	1	261	133	259	0	1	fd6fc0ea4eda96583101eb261d44dcdd0bb85670	fd6fc0ea4eda96583101eb261d44dcdd0bb85670	1	1	DYN	1	338	338	1.0	archive		1			
patch_patch_O0	patch	patch	O0	local_main;wulver	data/raw/patch_patch_O0_sym	data/stripped/patch_patch_O0_stripped	1	1	data/bir/patch_patch_O0.bir	4374299	1	470	schemaA:functions=name->addr		1193	931	133	930	0		train	train	train	train	train	0		1	1	931	133	930	0	1	72176f540f08ce512d46740acfe8c0aff2e65400	72176f540f08ce512d46740acfe8c0aff2e65400	1	1	DYN	1	474	474	1.0	archive		1			
patch_patch_O1	patch	patch	O1	local_main;wulver	data/raw/patch_patch_O1_sym	data/stripped/patch_patch_O1_stripped	1	1	data/bir/patch_patch_O1.bir	3084036	1	327	schemaA:functions=name->addr		534	270	144	269	0		train	train	train	train	train	0		1	1	270	144	269	0	1	9a4584f89552209b4023f2f64d93dabb811b447a	9a4584f89552209b4023f2f64d93dabb811b447a	1	1	DYN	1	331	331	1.0	archive		1			
patch_patch_O2	patch	patch	O2	local_main;wulver	data/raw/patch_patch_O2_sym	data/stripped/patch_patch_O2_stripped	1	1	data/bir/patch_patch_O2.bir	3197578	1	334	schemaA:functions=name->addr		523	261	133	259	0		train	train	train	train	train	0		1	1	261	133	259	0	1	fd6fc0ea4eda96583101eb261d44dcdd0bb85670	fd6fc0ea4eda96583101eb261d44dcdd0bb85670	1	1	DYN	1	338	338	1.0	archive		1			
patch_patch_O3	patch	patch	O3	local_main;wulver	data/raw/patch_patch_O3_sym	data/stripped/patch_patch_O3_stripped	1	1	data/bir/patch_patch_O3.bir	3741449	1	312	schemaA:functions=name->addr		525	263	143	261	0		train	train	train	train	train	0		1	1	263	143	261	0	1	0e9106070805487f77c2fcac340c68733cacace4	0e9106070805487f77c2fcac340c68733cacace4	1	1	DYN	1	316	316	1.0	archive		1			
patch_patch_clang_O0	patch	patch_clang	O0	clang_train	clang_train/bins/patch_patch_clang_O0.debug	clang_train/bins/patch_patch_clang_O0	1	1	clang_train/bir/patch_patch_clang_O0.bir	13998903	1	470	schemaA:functions=name->addr		730	469	134			470															af2427a9be1ffc2e5514ad71dd19eb911f204490	af2427a9be1ffc2e5514ad71dd19eb911f204490	1	1	DYN	1	473	473	1.0	computed		1			
patch_patch_clang_O1	patch	patch_clang	O1	clang_train	clang_train/bins/patch_patch_clang_O1.debug	clang_train/bins/patch_patch_clang_O1	1	1	clang_train/bir/patch_patch_clang_O1.bir	3128658	1	284	schemaA:functions=name->addr		465	201	135			201															87400dd0a123bcd39a1f3f9153af39d0c6456b79	87400dd0a123bcd39a1f3f9153af39d0c6456b79	1	1	DYN	1	287	287	0.9850746268656716	computed		1			
patch_patch_clang_O2	patch	patch_clang	O2	clang_train	clang_train/bins/patch_patch_clang_O2.debug	clang_train/bins/patch_patch_clang_O2	1	1	clang_train/bir/patch_patch_clang_O2.bir	3333604	1	298	schemaA:functions=name->addr		487	213	140			213															92b076e974ef6d4758e508ef6b5fa718906efb1f	92b076e974ef6d4758e508ef6b5fa718906efb1f	1	1	DYN	1	301	301	0.9765258215962441	computed		1			
patch_patch_clang_O3	patch	patch_clang	O3	clang_train	clang_train/bins/patch_patch_clang_O3.debug	clang_train/bins/patch_patch_clang_O3	1	1	clang_train/bir/patch_patch_clang_O3.bir	3427660	1	281	schemaA:functions=name->addr		460	196	135			196															2fb0e968bebc4446ff4321cd34f03d10eea9be61	2fb0e968bebc4446ff4321cd34f03d10eea9be61	1	1	DYN	1	284	284	0.9795918367346939	computed		1			
pcre2_pcre2grep_O0	pcre2	pcre2grep	O0	local_main;wulver		data/stripped/pcre2_pcre2grep_O0	0	1	data/bir/pcre2_pcre2grep_O0.bir	3631962	1	47	schemaA:functions=name->addr		399	288	53	93	0		train	train	train	train	train	0		1	1	288	53	93	0	1	997430d2fb2ee6d4e4b4d1b82c7f5cd7aab43ef0				DYN	1	148		1.0	archive		0	no_debug_elf		
pcre2_pcre2grep_O1	pcre2	pcre2grep	O1	local_main;wulver	data/raw/pcre2_pcre2grep_O1_sym	data/stripped/pcre2_pcre2grep_O1_stripped	1	1	data/bir/pcre2_pcre2grep_O1.bir	554658	1	33	schemaA:functions=addr->name		178	26	74	26	0			train	train	train		0		1	0			26	0	1	d4764315a85c95d1d87d801c73d335aafff76e59	d4764315a85c95d1d87d801c73d335aafff76e59	1	1	DYN	1	30	30	1.0	archive		1			
pcre2_pcre2grep_O2	pcre2	pcre2grep	O2	local_main;wulver		data/stripped/pcre2_pcre2grep_O2	0	1	data/bir/pcre2_pcre2grep_O2.bir	2769414	1	47	schemaA:functions=name->addr		215	102	54	30	0		train	train	train	train	train	0		1	1	102	54	30	0	1	e8cb086c65d7b4f3be7fad2cf375f446c8e06db1				DYN	1	123		1.0	archive		0	no_debug_elf		
pcre2_pcre2grep_O3	pcre2	pcre2grep	O3	local_main;wulver	data/raw/pcre2_pcre2grep_O3_sym	data/stripped/pcre2_pcre2grep_O3_stripped	1	1	data/bir/pcre2_pcre2grep_O3.bir	637869	1	27	schemaA:functions=addr->name		172	21	74	21	0			train	train	train		0		1	0			21	0	1	991a7893a159abe5e8b1357403f8939cccde3302	991a7893a159abe5e8b1357403f8939cccde3302	1	1	DYN	1	24	24	1.0	archive		1			
pcre2_pcre2grep_clang_O0	pcre2	pcre2grep_clang	O0	clang_train	clang_train/bins/pcre2_pcre2grep_clang_O0.debug	clang_train/bins/pcre2_pcre2grep_clang_O0	1	1	clang_train/bir/pcre2_pcre2grep_clang_O0.bir	3138317	1	144	schemaA:functions=name->addr		254	144	53			144															cb98e2349c018a19f1dc23d0f4755c3809e40ecb	cb98e2349c018a19f1dc23d0f4755c3809e40ecb	1	1	DYN	1	147	147	1.0	computed		1			
pcre2_pcre2grep_clang_O1	pcre2	pcre2grep_clang	O1	clang_train	clang_train/bins/pcre2_pcre2grep_clang_O1.debug	clang_train/bins/pcre2_pcre2grep_clang_O1	1	1	clang_train/bir/pcre2_pcre2grep_clang_O1.bir	1702932	1	115	schemaA:functions=name->addr		205	93	53			92															d039cc9695649520c211fff0de0024662b061c5b	d039cc9695649520c211fff0de0024662b061c5b	1	1	DYN	1	118	118	0.967741935483871	computed		1			
pcre2_pcre2grep_clang_O2	pcre2	pcre2grep_clang	O2	clang_train	clang_train/bins/pcre2_pcre2grep_clang_O2.debug	clang_train/bins/pcre2_pcre2grep_clang_O2	1	1	clang_train/bir/pcre2_pcre2grep_clang_O2.bir	1633075	1	115	schemaA:functions=name->addr		204	92	53			91															b259d57ee8774e33aa29c9edb83b92882c7ceabd	b259d57ee8774e33aa29c9edb83b92882c7ceabd	1	1	DYN	1	118	118	0.967391304347826	computed		1			
pcre2_pcre2grep_clang_O3	pcre2	pcre2grep_clang	O3	clang_train	clang_train/bins/pcre2_pcre2grep_clang_O3.debug	clang_train/bins/pcre2_pcre2grep_clang_O3	1	1	clang_train/bir/pcre2_pcre2grep_clang_O3.bir	1751974	1	113	schemaA:functions=name->addr		202	90	53			89															63c2e91755a94c3713fa5b4c764d85c554f413f7	63c2e91755a94c3713fa5b4c764d85c554f413f7	1	1	DYN	1	116	116	0.9666666666666667	computed		1			
pcre2_pcre2test_O0	pcre2	pcre2test	O0	local_main;wulver		data/stripped/pcre2_pcre2test_O0	0	1	data/bir/pcre2_pcre2test_O0.bir	5840402	1	79	schemaA:functions=name->addr		522	418	51	157	0		train	train	train	train	train	0		1	1	418	51	157	0	1	26f36fafba3fcd341a67527fa881c0e26cb3e8cd				DYN	1	213		1.0	archive		0	no_debug_elf		
pcre2_pcre2test_O1	pcre2	pcre2test	O1	local_main;wulver	data/raw/pcre2_pcre2test_O1_sym	data/stripped/pcre2_pcre2test_O1_stripped	1	1	data/bir/pcre2_pcre2test_O1.bir	1238951	1	54	schemaA:functions=addr->name		289	45	121	45	0			train	train	train		0		1	0			45	0	1	d087f78d8155d7db0969042d34827c678e90700f	d087f78d8155d7db0969042d34827c678e90700f	1	1	DYN	1	51	51	0.9555555555555556	archive		1			
pcre2_pcre2test_O2	pcre2	pcre2test	O2	local_main;wulver		data/stripped/pcre2_pcre2test_O2	0	1	data/bir/pcre2_pcre2test_O2.bir	4434730	1	79	schemaA:functions=name->addr		277	166	54	76	0		train	train	train	train	train	0		1	1	166	54	76	0	1	2d75c00164bcc77ba4a992faa32175a40b51352a				DYN	1	180		1.0	archive	pcre2_pcre2test_O3:1.0	0	no_debug_elf		dup_group_keeper:pcre2_pcre2test_O3
pcre2_pcre2test_O3	pcre2	pcre2test	O3	local_main;wulver	data/raw/pcre2_pcre2test_O3_sym	data/stripped/pcre2_pcre2test_O3_stripped	1	1	data/bir/pcre2_pcre2test_O3.bir	1363286	1	45	schemaA:functions=addr->name		281	37	121	37	0			train	train	train		0		1	0			37	0	1	67f18ad087534456d57eb4fb2a2801248921f975	67f18ad087534456d57eb4fb2a2801248921f975	1	1	DYN	1	42	42	1.0	archive	pcre2_pcre2test_O2:1.0	0	duplicate_build_of:pcre2_pcre2test_O2		
pcre2_pcre2test_clang_O0	pcre2	pcre2test_clang	O0	clang_train	clang_train/bins/pcre2_pcre2test_clang_O0.debug	clang_train/bins/pcre2_pcre2test_clang_O0	1	1	clang_train/bir/pcre2_pcre2test_clang_O0.bir	5139730	1	209	schemaA:functions=name->addr		306	209	48			209															3fded6a83b12292d168045861ac49346e5677946	3fded6a83b12292d168045861ac49346e5677946	1	1	DYN	1	212	212	1.0	computed		1			
pcre2_pcre2test_clang_O1	pcre2	pcre2test_clang	O1	clang_train	clang_train/bins/pcre2_pcre2test_clang_O1.debug	clang_train/bins/pcre2_pcre2test_clang_O1	1	1	clang_train/bir/pcre2_pcre2test_clang_O1.bir	3361784	1	170	schemaA:functions=name->addr		260	155	51			154															54de051c2a62a00f14f35b73b2c6987a3efa98de	54de051c2a62a00f14f35b73b2c6987a3efa98de	1	1	DYN	1	173	173	0.9741935483870968	computed		1			
pcre2_pcre2test_clang_O2	pcre2	pcre2test_clang	O2	clang_train	clang_train/bins/pcre2_pcre2test_clang_O2.debug	clang_train/bins/pcre2_pcre2test_clang_O2	1	1	clang_train/bir/pcre2_pcre2test_clang_O2.bir	3391719	1	171	schemaA:functions=name->addr		261	156	51			155															c8e029befac0c0da76bf1f3118980d130b6e3325	c8e029befac0c0da76bf1f3118980d130b6e3325	1	1	DYN	1	174	174	0.9743589743589743	computed		1			
pcre2_pcre2test_clang_O3	pcre2	pcre2test_clang	O3	clang_train	clang_train/bins/pcre2_pcre2test_clang_O3.debug	clang_train/bins/pcre2_pcre2test_clang_O3	1	1	clang_train/bir/pcre2_pcre2test_clang_O3.bir	3500727	1	169	schemaA:functions=name->addr		259	154	51			153															b371c9e8700429a4e562a1d17cff5899f9920d6b	b371c9e8700429a4e562a1d17cff5899f9920d6b	1	1	DYN	1	172	172	0.974025974025974	computed		1			
pigz_pigz_O0	pigz	pigz	O0	local_main;wulver		data/stripped/pigz_pigz_O0	0	1	data/bir/pigz_pigz_O0.bir	3110012	1	59	schemaA:functions=name->addr		578	369	104	58	0			train	train	train		0		1	1	369	104	58	0	1	f08972ee3ef5f10c1da90bc0f27506a6dd0fe2ee				DYN	1	190		1.0	archive		0	no_debug_elf		
pigz_pigz_O2	pigz	pigz	O2	local_main;wulver		data/stripped/pigz_pigz_O2	0	1	data/bir/pigz_pigz_O2.bir	2590373	1	59	schemaA:functions=name->addr		336	124	106	56	0			train	train	train		0		1	1	124	106	56	0	1	90adece1e4b3c9511843120ecdcf1efdf96f8965				DYN	1	133		0.9919354838709677	archive		0	no_debug_elf		
plotutils_double_O0	plotutils	double	O0	local_main;wulver	data/raw/plotutils_double_O0_sym	data/stripped/plotutils_double_O0_stripped	1	1	data/bir/plotutils_double_O0.bir	374822	1	30	schemaA:functions=addr->name		124	44	41	21	0			train	train	train		0		1	1	44	41	21	0	1	ee2dc9884183b587473f9ba624d12028290e4a1b	ee2dc9884183b587473f9ba624d12028290e4a1b	1	1	DYN	1	27	27	1.0	archive		1			
plotutils_double_O1	plotutils	double	O1	local_main;wulver	data/raw/plotutils_double_O1_sym	data/stripped/plotutils_double_O1_stripped	1	1	data/bir/plotutils_double_O1.bir	309553	1	29	schemaA:functions=addr->name		98	18	41	18	0			train	train	train		0		1	1	18	41	18	0	1	519fe5a8dcd5e63e78ec136052378c4a242a7799	519fe5a8dcd5e63e78ec136052378c4a242a7799	1	1	DYN	1	26	26	1.0	archive		1			
plotutils_double_O2	plotutils	double	O2	local_main;wulver	data/raw/plotutils_double_O2_sym	data/stripped/plotutils_double_O2_stripped	1	1	data/bir/plotutils_double_O2.bir	313299	1	29	schemaA:functions=addr->name		96	17	40	17	0			train	train	train		0		1	1	17	40	17	0	1	9deee903e51112790900d90bfe21439011cf3ca6	9deee903e51112790900d90bfe21439011cf3ca6	1	1	DYN	1	26	26	1.0	archive		1			
plotutils_double_O3	plotutils	double	O3	local_main;wulver	data/raw/plotutils_double_O3_sym	data/stripped/plotutils_double_O3_stripped	1	1	data/bir/plotutils_double_O3.bir	337335	1	29	schemaA:functions=addr->name		96	17	40	17	0			train	train	train		0		1	1	17	40	17	0	1	521e81f47d7f8eb0429a851835ce0009eff12323	521e81f47d7f8eb0429a851835ce0009eff12323	1	1	DYN	1	26	26	1.0	archive		1			
plotutils_graph_O0	plotutils	graph	O0	local_main;wulver	data/raw/plotutils_graph_O0_sym	data/stripped/plotutils_graph_O0_stripped	1	1	data/bir/plotutils_graph_O0.bir	2194336	1	63	schemaA:functions=addr->name		267	114	79	56	0			train	train	train		0		1	1	114	79	56	0	1	00f4f62ec2a93398f2208fce4ee82e7a24698cfe	00f4f62ec2a93398f2208fce4ee82e7a24698cfe	1	1	DYN	1	62	62	1.0	archive		1			
plotutils_graph_O1	plotutils	graph	O1	local_main;wulver	data/raw/plotutils_graph_O1_sym	data/stripped/plotutils_graph_O1_stripped	1	1	data/bir/plotutils_graph_O1.bir	1720777	1	50	schemaA:functions=addr->name		189	39	78	39	0			train	train	train		0		1	1	39	78	39	0	1	ae4ef7a22895e39adcbdc6d7fdcae1bb96ef60c8	ae4ef7a22895e39adcbdc6d7fdcae1bb96ef60c8	1	1	DYN	1	48	48	0.9487179487179487	archive		1			
plotutils_graph_O2	plotutils	graph	O2	local_main;wulver	data/raw/plotutils_graph_O2_sym	data/stripped/plotutils_graph_O2_stripped	1	1	data/bir/plotutils_graph_O2.bir	1606582	1	48	schemaA:functions=addr->name		188	36	78	36	0			train	train	train		0		1	1	36	78	36	0	1	17ce1ff2b8bbfcb54a76c062666e11ec3fe09403	17ce1ff2b8bbfcb54a76c062666e11ec3fe09403	1	1	DYN	1	45	45	0.9722222222222222	archive		1			
plotutils_graph_O3	plotutils	graph	O3	local_main;wulver	data/raw/plotutils_graph_O3_sym	data/stripped/plotutils_graph_O3_stripped	1	1	data/bir/plotutils_graph_O3.bir	1651510	1	45	schemaA:functions=addr->name		185	33	78	33	0			train	train	train		0		1	1	33	78	33	0	1	d02f6a6e95add2de0b2f7f77b565209c42ea97d9	d02f6a6e95add2de0b2f7f77b565209c42ea97d9	1	1	DYN	1	42	42	1.0	archive		1			
plotutils_ode_O0	plotutils	ode	O0	local_main;wulver	data/raw/plotutils_ode_O0_sym	data/stripped/plotutils_ode_O0_stripped	1	1	data/bir/plotutils_ode_O0.bir	1043627	1	106	schemaA:functions=addr->name		345	196	77	97	0			train	train	train		0		1	1	196	77	97	0	1	874e6a04a0ebf7dae9041063aeb6da1281df7667	874e6a04a0ebf7dae9041063aeb6da1281df7667	1	1	DYN	1	103	103	1.0	archive		1			
plotutils_ode_O1	plotutils	ode	O1	local_main;wulver	data/raw/plotutils_ode_O1_sym	data/stripped/plotutils_ode_O1_stripped	1	1	data/bir/plotutils_ode_O1.bir	763190	1	99	schemaA:functions=addr->name		214	70	75	70	0			train	train	train		0		1	1	70	75	70	0	1	eb9553b01f742a5f9f25a64ef14ca7ae1c32a5ee	eb9553b01f742a5f9f25a64ef14ca7ae1c32a5ee	1	1	DYN	1	96	96	1.0	archive		1			
